Unnamed: 0,dataset,image_number,title,tags_ko,motion_exist,greenscreen_exist
4276,dataset2,1047,겨울철 앙상한 가지만 남은 나무들,"['나무', '겨울', '눈', '나뭇가지', '공원', '산책', '추위', '한파', '쓸쓸한', 'December', 'Winter', '겨울풍경', '겨울한파', '공원산책', 'Park', '겨울나무', 'Snow', '겨울추위', '앙상한', '겨울산책', '선유도', '선유도공원']",False,False
4277,dataset2,1048,1월 겨울 새해 눈꽃 파란하늘과 상고대,"['자연', '겨울', '눈', '등산', '새해', '등산로', 'snow', '눈꽃', 'nature', '상고대', 'winter', 'hiking', '탐방', '하이킹']",False,False
4278,dataset2,1049,얼은 계곡 사이로 흐르는 물ᄀ,"['자연', '겨울', '눈', '물', '계곡', '추운', 'snow', 'nature', 'winter', 'december', '눈덮인', 'valley', 'cold']",False,False
4279,dataset2,1050,수원농업박물관10,"['꽃', '귤', '난', '원예', '채소', '농업박물관', '낑깡', '선인장', '매운고추', '봅', '귤나무', '양란', '상추']",False,False
4280,dataset2,1051,DJI_0339_주문진해수욕장_강원도_파도,"['풍경', '자연', '장소', '여행', '바다', '파도', '여름', '해변', '모래', '휴식', '항공촬영', '해수욕장', '강원도', '주문진']",False,False
4281,dataset2,1052,덕유산겨울풍경13,"['겨울', '눈', '등산', '케이블카', '눈꽃', '겨울등산', '상고대', '눈보라', '영하', '덕유산', '향적봉', '관광곤도라', '설천봉', '무주']",False,False
4282,dataset2,1053,수원화성57,"['관광지', '깃발', '성곽', '관광', '고궁', '수원화성', '방화수류정', '화서문', '장안문']",False,False
4283,dataset2,1054,화성 습지 호수 (4),"['도로', '풍경', '자연', '겨울', '사물', '장소', '식물', '실외', '바람', '갈대', '가을', '풀', '환경', '아름다움', '항공촬영', '해안', '붉은', '염초', '습지대', '습지', '황공촬영']",False,False
4284,dataset2,1055,1월 새해 상고대 눈꽃 상재루,"['자연', '겨울', '눈', '등산', '하늘', '새해', '등산로', 'snow', '눈꽃', 'nature', '파란하늘', '상고대', 'winter', 'hiking', 'sky', '탐방', '하이킹']",False,False
4285,dataset2,1056,눈위에 난 야생동물 발자국,"['자연', '겨울', '눈', '야생동물', '추운', 'snow', '발자국', 'nature', 'winter', 'december', '눈엎인', 'cold', 'footprint']",False,False
4286,dataset2,1057,화성의봄29,"['꽃', '연인', '봄', '성곽', '부부', '봄꽃', '고궁', '벗꽃', '수원화성', '봄나들이']",False,False
4287,dataset2,1058,덕유산겨울풍경57,"['겨울', '눈', '등산', '눈꽃', '겨울등산', '상고대', '눈보라', '영하', '덕유산', '향적봉', '설천봉', '무주']",False,False
4288,dataset2,1059,강에서 낚시하는 어부 6mm (3),"['레트로', '테이프', '메기', '낚시', '강', '어부', '하천', '물고기', '민물', '2000년', '담수어', '그물', '쏘가리', '배스']",False,False
4289,dataset2,1060,길거리에 쓰러져 있는 고아,"['한국', '서울', '기차', '일본', '흑백', '전쟁', '대한민국', '광복절', '815', '역사', '독립', '서울역', '가난', '파리', '광복', '식민지', '고아', '굶은']",False,False
4290,dataset2,1061,봄비 오는날의 풍경78,"['꽃', '공원', '비', '소나무', '봄', '노송', '녹음', '철쭉', '봄비', '신록', '철쭉꽃', '푸르름', '봄비오는풍경', '연산홍']",False,False
4291,dataset2,1062,수원농업박물관56,"['꽃', '귤', '난', '원예', '봄', '채소', '농업박물관', '낑깡', '선인장', '매운고추', '귤나무', '양란', '상추']",False,False
4292,dataset2,1063,수원농업박물관42,"['꽃', '귤', '난', '원예', '채소', '농업박물관', '낑깡', '선인장', '매운고추', '봅', '귤나무', '양란', '상추']",False,False
4293,dataset2,1064,겨울야영하는 사람,"['겨울', '눈', '등산', '캠핑', '풍력발전기', '등산객', '야영', '겨울등산', '선자령', '영하20도', '백패킹', '눈보라', '누꽃']",False,False
4294,dataset2,1065,상고대와 바위에 쌓인 눈,"['나무', '자연', '겨울', '눈', '등산', '여행', '바위', '안개', '바람', '산', '추운', 'snow', '서리', '눈꽃', 'nature', '상고대', 'mountain', 'winter', 'hiking', 'december', '눈꽃등산', 'tree', '탐방', 'nationalpark', 'mist', '눈엎인', 'cold', 'wind', '눈꽃산행', 'hoarfrost', 'rock', '칼바람', 'koreanountain']",False,False
4295,dataset2,1066,1월 새해  등산 눈꽃산행,"['자연', '겨울', '눈', '등산', '하늘', '새해', '등산로', 'snow', '눈꽃', 'nature', '파란하늘', '상고대', 'winter', 'hiking', 'sky', '탐방', '하이킹']",False,False
4296,dataset2,1067,내성천갈겨니치어 (5),"['시골', '자연', '물', '동물', '계절', '낮', '돌', '연못', '강', '생선', '계곡', '호수', '어류', '수중', '물고기', '자갈', '땅', '토종물고기', '갈겨니']",False,False
4297,dataset2,1068,포인트_포인트모션_클릭_클릭미_그린스크린,"['로딩바', '로딩', '스티커', '버튼', '마우스', 'UI', '인터페이스', '클릭', '선택']",True,True
4298,dataset2,1069,덕유산겨울풍경35,"['겨울', '눈', '등산', '케이블카', '눈꽃', '겨울등산', '상고대', '눈보라', '영하', '덕유산', '향적봉', '관광곤도라', '설천봉', '무주']",False,False
4301,dataset2,1072,199ND850_잠실고수부지_송파구_한강,"['한국', '풍경', '하늘', '빛', '장소', '사람', '서울', '비즈니스', '경제', '물결', '아파트', '강', '한강', '하이퍼랩스', '송파', '잠실', '모던', '동적인']",False,False
4302,dataset2,1073,맑은 강에서 헤엄치는 버들치 (4),"['시골', '물', '동물', '계절', '낮', '돌', '연못', '강', '생선', '계곡', '호수', '어류', '수중', '물고기', '자갈', '땅', '버들치']",False,False
4303,dataset2,1074,드론 대둔산2,"['겨울', '등산', '대둔산', '폭설', '암벽', '눈꽃', '상고대', '삼선교', '금강다리', '얼음꽃', '대둔산셜경', '설화']",False,False
4304,dataset2,1075,오염된 하천 바닥을 손으로 확인 (2),"['자연', '물', '낮', '환경', '연못', '강', '계곡', '호수', '수중', '생태', '오염', '수질', '죽음', '수질오염', '환경파괴']",False,False
4305,dataset2,1076,봄비 오는날의 풍경64,"['꽃', '공원', '비', '소나무', '봄', '노송', '녹음', '철쭉', '봄비', '신록', '철쭉꽃', '푸르름', '봄비오는풍경', '연산홍']",False,False
4306,dataset2,1077,실잠자리 교미 6mm (11),"['레트로', '테이프', '물', '하천', '곤충', '잠자리', '2000년', '산란', '교배', '교미', '알', '실잠자리', '개울']",False,False
4307,dataset2,1078,길거리에서 쓰러져 있는 고아,"['한국', '서울', '기차', '일본', '흑백', '전쟁', '대한민국', '광복절', '815', '역사', '독립', '서울역', '가난', '파리', '광복', '식민지', '고아', '굶은']",False,False
4308,dataset2,1079,수원화성의 겨울54,"['깃발', '성곽길', '성곽', '성', '수원화성', '창룡문', '연무대', '방화수류정', '동북공심돈', '서북각루', '서북공심돈', '화서문', '장안문', '수원성', '정조']",False,False
4309,dataset2,1080,용담 섬바위31,"['커피', '섬', '캠핑', '캠핑장', '용담섬바위', '용담', '이효리', '핑클', '노지캠핑장', '캠핑클럽']",False,False
4310,dataset2,1081,수원화성13,"['관광지', '깃발', '성곽', '관광', '고궁', '수원화성', '창룡문', '연무대', '방화수류정']",False,False
4311,dataset2,1082,1월 새해 겨울 파란하늘과 상고대,"['자연', '겨울', '눈', '등산', '하늘', '새해', 'snow', '눈꽃', 'nature', '파란하늘', '상고대', 'winter', 'hiking', 'sky', '하이킹']",False,False
4312,dataset2,1083,잠자리 유충 6mm (5),"['레트로', '테이프', '물', '바위', '하천', '생태', '곤충', '민물', '잠자리', '2000년', '벌레', '유충', '수서곤충', '계곡태', '잠자리유충']",False,False
4313,dataset2,1084,포인트_포인트모션_업로드_체크_확인_그린스크린,"['스티커', '버튼', '업로드', '완료', '다운로드', 'UI', '인터페이스', '클릭', '체크', '끝', '확인']",True,True
4314,dataset2,1085,수원농업박물관30,"['꽃', '귤', '난', '원예', '채소', '농업박물관', '낑깡', '선인장', '매운고추', '봅', '귤나무', '양란', '상추']",False,False
4315,dataset2,1086,드론이 착륙하는 모습,"['나무', '풍경', '자연', '사물', '산', '환경', '모래', '강', '비행', '항공촬영']",False,False
4317,dataset2,1088,6.25 자주포를 사용하는 군인들,"['한국', '전쟁', '대한민국', '병사', '군인', '군대', '북한', '남한', '유엔군', '육이오', '1950년', '국군', '군수품', '옛날영상', '박격포', '625', '한국전쟁', '한국군', '공산군', '미군', '흑백영상', '무기', '자주포', '공습']",False,False
4318,dataset2,1089,금강 풍경,"['도로', '한국', '마을', '물', '하늘', '장소', '산', '모래', '강', '항공촬영', '언덕', '충남', '강변', '대교', '금강', '사구', '공주시']",False,False
4320,dataset2,1091,1월 새해 눈꽃 상고대,"['자연', '겨울', '눈', '등산', '새해', 'snow', 'nature', 'winter', 'hiking', '하이킹']",False,False
4321,dataset2,1092,천마산2,"['일몰', '일출', '밤하늘', '구름', '산', '운해', '흘러가는', '스타', '천마산', '해넘이']",False,False
4322,dataset2,1093,옆으로 눈이 쌓인 나무,"['나무', '자연', '겨울', '눈', '등산', '여행', '힐링', '아름다운', 'snow', '눈꽃', 'nature', '상고대', '등반', 'mountain', 'koreamountain', 'hiking', '눈덮인', '눈꽃등산', '눈꽃등반', 'peaceful', 'tree', 'peace', '하이킹', 'beautiful', '상고대나무']",False,False
4323,dataset2,1094,저금_저금통_돼지저금통_돼지_돈_코인_그린스크린,"['캐릭터', '키즈', '아이', '저장', '경제', '돈', '동물', '코인', '머니', '은행', '돼지', '부자']",True,True
4324,dataset2,1095,194ND850_들꽃마루_올림픽공원_황화코스모스,"['나무', '꽃', '풍경', '자연', '축제', '하늘', '장소', '여행', '공원', '구름', '가을', '휴식', '하이퍼랩스', '올림픽공원', '코스모스', '향기']",False,False
4325,dataset2,1096,1월 겨울 한파 얼어붙은 계곡과 물,"['자연', '겨울', '눈', '등산', '얼음', '새해', '계곡', 'snow', 'nature', 'winter', 'hiking', '하이킹']",False,False
4326,dataset2,1097,수원농업박물관37,"['꽃', '귤', '난', '원예', '채소', '농업박물관', '낑깡', '선인장', '매운고추', '봅', '귤나무', '양란', '상추']",False,False
4327,dataset2,1098,1월 겨울 새해 상고대 하늘,"['자연', '겨울', '눈', '등산', '새해', 'snow', '눈꽃', 'nature', '상고대', 'winter', 'hiking', '하이킹']",False,False
4328,dataset2,1099,거미줄에 걸린 잠자리,"['레트로', '자연', '테이프', '먹이', '생태', '곤충', '거미줄', '거미', '잠자리', '2000년', '사냥']",False,False
4329,dataset2,1100,6.25 무전기로 통신하는 미군들,"['한국', '서울', '전쟁', '대한민국', '통신', '병사', '군인', '군대', '북한', '남한', '유엔군', '육이오', '1950년', '국군', '군수품', '옛날영상', '박격포', '625', '한국전쟁', '한국군', '공산군', '미군', '흑백영상', '무기', '곡사포', '방산', '자주포', '측향']",False,False
4330,dataset2,1101,지구와 북아메리카 대륙,"['전기', '태양', '자연', '도시', '빛', '바다', '구름', '우주', '지구', '은하', '행성', '천문', '과학', '기술', '회전', '지평선', '땅', '지구본', '세계', '글로벌', '어둠', '우주선', '위성', '탐사', '연구', '오로라']",False,False
4331,dataset2,1102,프레임_과일_복숭아_그린스크린,"['하트', '사진', '스티커', '필름', '프로필', '핑크', '분홍', '과일', '배경', '프레임', '소셜', '귀여운', '꾸미기', '하이라이트', '폴라로이드']",True,True
4332,dataset2,1103,내성천돌마자산란장 (5),"['시골', '물', '동물', '계절', '낮', '돌', '연못', '강', '생선', '계곡', '호수', '어류', '수중', '물고기', '자갈', '땅', '산란', '알', '수초', '돌마자', '번식']",False,False
4333,dataset2,1104,해피할로윈_할로윈_할로윈데이_파티_해피_할로윈_텍스트_글리치_효과,"['타이포', '텍스트', '이벤트', '타이틀', '오프닝', '영어', '파티', '시즌', '할로윈', '글리치', '해피할로윈', '알파벳', '영문']",True,True
4334,dataset2,1105,덕유산겨울풍경66,"['겨울', '눈', '등산', '눈꽃', '겨울등산', '상고대', '눈보라', '영하', '덕유산', '스키장', '향적봉', '설천봉', '무주', '스키슬로프', '인공강설', '인공눈', '눈만들기']",False,False
4335,dataset2,1106,덕유산겨울풍경46,"['겨울', '눈', '등산', '눈꽃', '겨울등산', '상고대', '눈보라', '영하', '덕유산', '향적봉', '설천봉', '무주']",False,False
4336,dataset2,1107,겨울날 한줄기 따스한 햇빛이 만드는 윤슬,"['겨울', '공원', '햇빛', '햇살', '호수', '자연풍경', '호숫가', '추위', '윤슬', '한파', '겨울호수', 'December', 'Winter', 'Lake', '겨울햇살', '겨울한파', '공원산책', '겨울추위']",False,False
4337,dataset2,1108,덕유산겨울풍경53,"['겨울', '눈', '등산', '등산로', '눈꽃', '겨울등산', '상고대', '눈보라', '영하', '덕유산', '향적봉', '설천봉', '무주']",False,False
4338,dataset2,1109,물총새 새끼 배변 6mm,"['레트로', '테이프', '가족', '새끼', '새', '둥지', '조류', '2000년', '탐조', '물총새', '철새', '파랑새']",False,False
4339,dataset2,1110,용담 섬바위44,"['섬', '바위', '소나무', '캠핑', '캠핑장', '용담섬바위', '용담', '이효리', '핑클', '노지캠핑장', '캠핑클럽', '루푸탑텐트']",False,False
4340,dataset2,1111,내성천돌마자산란장 (3),"['시골', '물', '동물', '계절', '낮', '돌', '연못', '강', '생선', '계곡', '호수', '어류', '수중', '물고기', '자갈', '땅', '산란', '알', '수초', '돌마자', '번식']",False,False
4341,dataset2,1112,수원화성52,"['관광지', '깃발', '성곽', '관광', '고궁', '수원화성', '연무대', '방화수류정', '동장대', '서북공심돈', '화서문']",False,False
4342,dataset2,1113,가정의 달 03,"['하트', '사랑', '가족', '가정', '튤립', '엄마', '행복', '효도', '아빠', '가정의달', '가족사진', '화목', '아들', '패밀리']",True,False
4343,dataset2,1114,1월 계곡 등산 눈덮인,"['자연', '겨울', '눈', '등산', '얼음', '새해', '계곡', 'snow', 'nature', 'winter', 'hiking', '하이킹']",False,False
4344,dataset2,1115,수원화성46,"['관광지', '깃발', '성곽', '관광', '고궁', '수원화성', '연무대', '방화수류정', '동장대', '서북공심돈', '화서문']",False,False
4345,dataset2,1116,수원농업박물관47,"['꽃', '귤', '난', '원예', '채소', '농업박물관', '낑깡', '선인장', '매운고추', '봅', '귤나무', '양란', '상추']",False,False
4346,dataset2,1117,1월 새해 계곡 눈덮인 4k,"['자연', '겨울', '눈', '등산', '새해', '계곡', 'snow', 'nature', 'winter', 'hiking', '하이킹']",False,False
4347,dataset2,1118,갯벌과 습지 도로,"['도로', '풍경', '자연', '겨울', '사물', '장소', '식물', '실외', '바람', '갈대', '가을', '풀', '환경', '아름다움', '항공촬영', '해안', '붉은', '염초', '습지대', '습지']",False,False
4348,dataset2,1119,1월 겨울 한파 얼어붙은 계곡,"['자연', '겨울', '눈', '등산', '얼음', '새해', '계곡', 'snow', 'nature', 'winter', 'hiking', '하이킹']",False,False
4349,dataset2,1120,IMG_1520,"['물', '바다', '파도', '구름', '노을', '푸른', '색감', '배']",False,False
4350,dataset2,1121,흙구덩이 속 물총새 둥지 6mm,"['레트로', '테이프', '새', '둥지', '조류', '2000년', '탐조', '물총새', '철새', '파랑새', '구덩이']",False,False
4351,dataset2,1122,1월 새해 등산 눈꽃,"['자연', '겨울', '눈', '등산', '하늘', '새해', '등산로', 'snow', '눈꽃', 'nature', '파란하늘', '상고대', 'winter', 'hiking', 'sky', '탐방', '하이킹']",False,False
4352,dataset2,1123,1월 새해 계곡에 흐르는 물(슬로우),"['자연', '겨울', '눈', '등산', '새해', '계곡', 'snow', 'nature', 'winter', 'hiking', '하이킹']",False,False
4353,dataset2,1124,하천에 오염된 수초 (2),"['자연', '물', '식물', '낮', '환경', '연못', '강', '계곡', '호수', '수중', '생태', '오염', '수질', '죽음', '수초', '수질오염', '환경파괴']",False,False
4355,dataset2,1126,6.25 무기를 정비하는 군인들,"['한국', '서울', '전쟁', '대한민국', '관리', '정비', '병사', '군인', '군대', '북한', '남한', '유엔군', '육이오', '1950년', '국군', '군수품', '옛날영상', '박격포', '625', '한국전쟁', '한국군', '공산군', '미군', '흑백영상', '무기', '자주포', '공습', '폭격']",False,False
4357,dataset2,1128,수원화성 2,"['누각', '소나무', '깃발', '성곽길', '성곽', '성', '갈대꽃', '수원화성', '서북각루', '서북공심돈', '화서문', '혜경궁홍씨', '수원성', '정조', '서포루']",False,False
4358,dataset2,1129,봄비 오는날의 풍경44,"['꽃', '공원', '비', '소나무', '봄', '노송', '녹음', '철쭉', '봄비', '신록', '철쭉꽃', '푸르름', '봄비오는풍경']",False,False
4359,dataset2,1130,1월 햇살 흐르는 계곡과 얼음,"['자연', '겨울', '눈', '등산', '새해', '계곡', 'snow', 'nature', 'winter', 'hiking', '하이킹']",False,False
4360,dataset2,1131,대청호의 봄35,"['먹방', '봄', '밥', '캠핑', '캠핑장', '벗꽃', '봄나들이', '대청호', '대청호수', '벗꽃드라이브']",False,False
4361,dataset2,1132,수원화성의 겨울89,"['깃발', '성곽길', '성곽', '성', '수원화성', '창룡문', '연무대', '방화수류정', '동북공심돈', '서북각루', '서북공심돈', '화서문', '장안문', '수원성', '정조']",False,False
4362,dataset2,1133,수원화성의 겨울65,"['깃발', '성곽길', '성곽', '성', '수원화성', '창룡문', '연무대', '방화수류정', '동북공심돈', '서북각루', '서북공심돈', '화서문', '장안문', '수원성', '정조']",False,False
4363,dataset2,1134,잠자리 유충 6mm,"['레트로', '테이프', '물', '바위', '하천', '생태', '곤충', '민물', '잠자리', '2000년', '벌레', '유충', '수서곤충', '계곡태', '잠자리유충']",False,False
4364,dataset2,1135,청소년 () (2),"['공부', '학생', '수업', '학교', '고등학교', '교복', '대학', '대학교', '수능', '시험']",True,False
4365,dataset2,1136,강에서 낚시하는 어부 6mm (2),"['레트로', '테이프', '메기', '낚시', '강', '어부', '하천', '물고기', '민물', '2000년', '담수어', '그물', '쏘가리', '배스']",False,False
4366,dataset2,1137,덕유산1,"['겨울', '눈', '등산', '케이블카', '눈꽃', '겨울등산', '상고대', '눈보라', '영하', '덕유산', '관광곤도라', '설천봉', '무주']",False,False
4367,dataset2,1138,1월 등산 케이블카,"['자연', '겨울', '눈', '등산', '하늘', '새해', '등산로', 'snow', '눈꽃', 'nature', '파란하늘', '상고대', 'winter', 'hiking', 'sky', '탐방', '하이킹']",False,False
4368,dataset2,1139,수원화성의 겨울71,"['깃발', '성곽길', '성곽', '성', '수원화성', '창룡문', '연무대', '방화수류정', '동북공심돈', '서북각루', '서북공심돈', '화서문', '장안문', '수원성', '정조']",False,False
4369,dataset2,1140,엽전,"['전통', '한국', '금속', '돈', '코인', '2023', '설날']",True,True
4370,dataset2,1141,덕유산겨울풍경7,"['겨울', '눈', '등산', '케이블카', '눈꽃', '겨울등산', '상고대', '눈보라', '영하', '덕유산', '향적봉', '관광곤도라', '설천봉', '무주']",False,False
4371,dataset2,1142,헤엄치는 피라미 6mm,"['레트로', '테이프', '물', '강', '계곡', '하천', '담수', '물고기', '자갈', '피라미', '민물', '2000년', '담수어', '탐어', '민물고기', '교배', '교미']",False,False
4372,dataset2,1143,덕유산겨울풍경67,"['겨울', '눈', '등산', '눈꽃', '겨울등산', '상고대', '눈보라', '영하', '덕유산', '스키장', '향적봉', '설천봉', '무주', '스키슬로프', '인공강설', '인공눈', '눈만들기']",False,False
4373,dataset2,1144,마당놀이10,"['한복', '북', '장구', '부채춤', '신명나는놀이', '얼씨구', '설명절', '나팔', '꽹과리', '절씨구', '국악', '마당놀이', '민속놀이']",False,False
4374,dataset2,1145,드론설경,"['겨울', '등산', '대둔산', '폭설', '암벽', '눈꽃', '상고대', '삼선교', '금강다리', '얼음꽃', '대둔산셜경', '설화']",False,False
4376,dataset2,1147,맑은 강에서 헤엄치는 버들치 (5),"['시골', '물', '동물', '계절', '낮', '돌', '연못', '강', '생선', '계곡', '호수', '어류', '수중', '물고기', '자갈', '땅', '버들치']",False,False
4377,dataset2,1148,화살표,"['화살표', '귀여운', '손글씨', '강조', '꾸미기', '포인트', '방향', '표시', '합성', '손그림']",True,True
4378,dataset2,1149,수원농업박물관57,"['꽃', '귤', '난', '원예', '봄', '채소', '농업박물관', '낑깡', '선인장', '매운고추', '귤나무', '양란', '상추']",False,False
4379,dataset2,1150,대청호의 봄26,"['김치', '먹방', '봄', '캠핑', '캠핑장', '벗꽃', '봄나들이', '대청호', '대청호수', '벗꽃드라이브']",False,False
4380,dataset2,1151,안개끼고 바람부는 날 상고대,"['나무', '자연', '겨울', '눈', '등산', '하늘', '구름', '안개', '바람', '산', '추운', 'snow', '눈꽃', 'nature', '상고대', 'mountain', 'winter', 'koreamountain', 'cloud', 'hiking', 'koreatravel', 'sky', 'december', '눈꽃등산', 'tree', '탐방', 'mist', '눈엎인', 'cold', 'wind', '산정상', '눈꽃산행', 'hoarfrost']",False,False
4381,dataset2,1152,추운 겨울 상고대와 그 옆으로 뻗은 등산로,"['나무', '자연', '겨울', '눈', '등산', '여행', '안개', '바람', '산', '등산로', '추운', 'snow', '눈꽃', 'nature', '상고대', 'mountain', 'winter', 'hiking', 'december', '눈꽃등산', 'tree', '탐방', 'nationalpark', 'mist', 'hikingway', '눈엎인', 'cold', 'wind', '눈꽃산행', 'hoarfrost', '칼바람', 'koreanountain']",False,False
4382,dataset2,1153,1월 새해 상고대 눈꽃이 보이는 정상,"['자연', '겨울', '눈', '등산', '하늘', '새해', '등산로', 'snow', '눈꽃', 'nature', '파란하늘', '상고대', 'winter', 'hiking', 'sky', '탐방', '하이킹']",False,False
4384,dataset2,1155,실잠자리 교미 6mm (2),"['레트로', '테이프', '물', '하천', '곤충', '잠자리', '산란', '교배', '교미', '알', '실잠자리', '개울']",False,False
4385,dataset2,1156,포인트_포인트모션_모션_이모티콘_슬픔_그린스크린,"['캐릭터', '스티커', '슬픈', '마우스', '얼굴', '이모지', '이모티콘', '귀여운', '감정', '클릭', '눈물', '우울', '우울증', '우울감', '기분', '이모트', '손그림', '이모션', '울음']",True,True
4386,dataset2,1157,덕유산겨울풍경28,"['겨울', '눈', '등산', '케이블카', '눈꽃', '겨울등산', '상고대', '눈보라', '영하', '덕유산', '향적봉', '관광곤도라', '설천봉', '무주']",False,False
4389,dataset2,1160,수원화성 46,"['누각', '깃발', '성곽길', '성곽', '성', '갈대꽃', '수원화성', '서북각루', '서북공심돈', '화서문', '팔달산', '서장대', '혜경궁홍씨', '수원성', '정조', '서노대', '서포루', '서남암문', '서남각루']",False,False
4390,dataset2,1161,1월 새해 눈발 날리는 (슬로우),"['자연', '겨울', '눈', '등산', '하늘', '새해', '등산로', 'snow', '눈꽃', 'nature', '파란하늘', '상고대', 'winter', 'hiking', 'sky', '탐방', '하이킹']",False,False
4391,dataset2,1162,서해 매향리 갯벌,"['도로', '풍경', '자연', '물', '하늘', '장소', '바다', '실외', '환경', '해변', '지평선', '갯벌', '썰물', '해안', '진흙', '황공촬영']",False,False
4392,dataset2,1163,나무가지 위 호랑나비 애벌레,"['무늬', '자연', '잎', '줄기', '클로즈업', '식물', '동물', '실외', '녹색', '호랑이', '야생', '아름다움', '나비', '곤충', '애벌레', '예쁜', '호랑나비']",False,False
4393,dataset2,1164,호랑나비 변태 (2),"['무늬', '자연', '클로즈업', '동물', '실외', '녹색', '호랑이', '야생', '아름다움', '나비', '곤충', '애벌레', '예쁜', '돌물', '호랑나비']",False,False
4395,dataset2,1166,마당놀이 4,"['한복', '북', '장구', '부채춤', '신명나는놀이', '얼씨구', '설명절', '나팔', '꽹과리', '절씨구', '국악', '마당놀이', '민속놀이']",False,False
4396,dataset2,1167,3월 봄 대나무,"['풍경', '자연', '여행', '힐링', '봄', '자연풍경', 'spring', 'nature', 'koreatravel', 'korealandscape', 'travel', '봄향기']",False,False
4397,dataset2,1168,덕유산겨울풍경10,"['겨울', '눈', '등산', '케이블카', '눈꽃', '겨울등산', '상고대', '눈보라', '영하', '덕유산', '향적봉', '관광곤도라', '설천봉', '무주']",False,False
4398,dataset2,1169,상고대 눈꽃 위로 보이는 파란 하늘,"['나무', '자연', '겨울', '눈', '등산', '하늘', '구름', '산', '추운', 'snow', '눈꽃', 'nature', '상고대', 'mountain', 'winter', 'koreamountain', 'cloud', 'hiking', 'koreatravel', 'sky', 'december', '눈꽃등산', 'tree', '탐방', '눈엎인', 'cold', '산정상', '눈꽃산행', 'hoarfrost']",False,False
4399,dataset2,1170,차마시는 사람,"['커피', '눈', '차', '등산', '소나무', '캠핑', '폭설', '암벽', '서리', '눈꽃', '정상', '텐트', '눈폭탄', '상고대', '비박', '눈꽃나무', '조망']",False,False
4400,dataset2,1171,1월 새해 겨울 노는 아이들,"['자연', '겨울', '눈', '등산', '하늘', '새해', '등산로', 'snow', '눈꽃', 'nature', '파란하늘', '상고대', 'winter', 'hiking', 'sky', '탐방', '하이킹']",False,False
4401,dataset2,1172,게임기_게임_로딩_그린스크린,"['레트로', '게임보이', '게임기', '게임', '로딩바', '로딩', '시작', '복고', '스타트', '로딩중', '오픈', '기다리다', '기다림', '답답']",True,True
4402,dataset2,1173,줄기를 갉아먹는 호랑나비 애벌레,"['무늬', '자연', '잎', '줄기', '클로즈업', '식물', '동물', '실외', '녹색', '호랑이', '야생', '아름다움', '나비', '곤충', '애벌레', '예쁜', '호랑나비']",False,False
4403,dataset2,1174,자가 진단,"['의료', '배경', '코로나', '코로나19', 'COVID', '방역']",True,False
4404,dataset2,1175,포인트_포인트모션_모션_이모티콘_행복_그린스크린,"['캐릭터', '스마일', '웃는', '스티커', '웃음', '마우스', '미소', '얼굴', '이모지', '이모티콘', '행복', '귀여운', '감정', '해피', '클릭', '표정', '기분', '기쁨', '이모트', '손그림', '이모션', '기쁜']",True,True
4405,dataset2,1176,독도 어민숙소 전경,"['한국', '풍경', '자연', '바다', '섬', '바위', '파도', '동해', '바람', '전경', '암초', '관광', '독도', '경상북도', '울릉', '영토']",False,False
4406,dataset2,1177,꽃 10,"['꽃', '노란색', '꽃잎', '귀여운', '꾸미기', '합성', '손그림', '두들', '두들릭', '위글']",True,True
4407,dataset2,1178,한옥 내부 모습,"['전통', '나무', '한옥', '자연', '물', '사물', '하늘', '집', '바위', '기와', '조선', '돌', '연못', '연꽃', '정원', '주택']",False,False
4408,dataset2,1179,수원농업박물관6,"['꽃', '귤', '난', '원예', '채소', '농업박물관', '낑깡', '선인장', '매운고추', '봅', '귤나무', '양란', '상추']",False,False
4409,dataset2,1180,북한 국기 3D,"['국기', '깃발', '국가', '아시아', '북한']",False,False
4410,dataset2,1181,90년대 민물 낚시 6mm,"['레트로', '풍경', '테이프', '낚시', '산', '강', '어부', '하천', '물고기', '자갈', '민물', '2000년', '보트']",False,False
4411,dataset2,1182,금강모치,"['시골', '물', '동물', '계절', '낮', '환경', '돌', '강', '생선', '계곡', '호수', '하천', '어류', '수중', '물고기', '자갈', '토종', '슬로우', '땅', '민물', '금강모치', '생건']",False,False
4412,dataset2,1183,포인트_포인트모션_땀_삐질_그린스크린,"['스티커', '감정', '짜증', '슬픔', '땀', '눈물', '황당', '당황']",True,True
4413,dataset2,1184,낚시로 잡힌 민물고기들 6mm (2),"['레트로', '테이프', '메기', '낚시', '강', '잉어', '피라미', '민물', '2000년', '쏘가리']",False,False
4414,dataset2,1185,수원화성 7,"['누각', '깃발', '성곽길', '성곽', '성', '갈대꽃', '수원화성', '서북각루', '서북공심돈', '화서문', '혜경궁홍씨', '수원성', '정조', '서포루']",False,False
4415,dataset2,1186,마당놀이5,"['한복', '북', '장구', '부채춤', '신명나는놀이', '얼씨구', '설명절', '나팔', '꽹과리', '절씨구', '국악', '마당놀이', '민속놀이']",False,False
4416,dataset2,1187,맑은 하천에 피라미들 6mm (6),"['물', '강', '계곡', '하천', '담수', '물고기', '자갈', '피라미', '민물', '담수어', '산란', '탐어', '산란장', '민물고기', '교배', '교미']",False,False
