dataset,image_number,title,tags_ko,motion_exist,greenscreen_exist
dataset1,2956,테트라포드 4k 30p,"['풍경', '자연', '물', '바다', '환경', '방파제', '콘크리트']",False,False
dataset1,2958,유튜브 구독,"['구독', 'SNS', '버튼', '언론', '모션그래픽', '인스타', '인스타그램', '공유', '스트리밍', '성공', '블로그', '심벌', '어플리케이션', '추천', '페이스북', '소셜미디어']",True,True
dataset1,2959,백 투 더 스쿨,"['모션그래픽', '시작', '응원', '캘리그라피', '손글씨', '글씨', '새해', '다짐', '목표']",True,True
dataset1,2960,변산 솔섬 일몰 타임랩스 _2160p_30fps_proresHQ,"['일몰', '자연', '섬', '노을', '타임랩스', '석양', '낭만', '신비', '변산', '솔섬', '외딴섬']",False,False
dataset1,2961,20210807_장소_초원_제주의 돌담과 초원,"['나무', '풍경', '하늘', '장소', '식물', '구름', '돌담', '제주도', '풀', '화강암', '제주', '밭', '초원']",False,False
dataset1,2962,20210911_장소_이호테우_빨간 말등대,['장소'],False,False
dataset1,2963,20210724_소통_황태완,"['인물', '소통', '여자', '싸움', '남자', '크로마키', '중재', '다툼', '말다툼', '말싸움', '화해', '말림']",False,True
dataset1,2964,20210724_소통_문정수,"['인물', '소통', '여자', '감정', '슬픔', '좌절', '남자', '크로마키', '위로', '측은', '불쌍']",False,True
dataset1,2965,20210724_감정_김보미_지루하다,"['인물', '감정', '크로마키', '지루']",False,True
dataset1,2966,20210807_장소_노을_화북포구 노을5,"['조명', '장소', '여행', '바다', '파도', '구름', '노을', '휴가', '방파제', '석양', '등대', '항구', '여행지']",False,False
dataset1,2967,20210816_장소_대비공원_강물에 비친 나무의 반영2,"['나무', '숲', '장소', '여행', '공원', '흐림', '비', '풀', '녹색', '산', '휴가', '연못', '반사', '강물']",False,False
dataset1,2968,UNDER THE BRIDGE,"['자연', '물', '물가', '강', '시냇물', '냇물', '하천', '다리', '강가', '냇가']",False,False
dataset1,2969,20210724_감정_이수민_기쁘다,"['인물', '사람', '감정', '남자', '크로마키', '비웃다', '기쁨', '뒷짐', '기쁘다', '기쁜']",False,True
dataset1,2970,20210725_감정_김동아_우울하다,"['인물', '여자', '감정', '슬픔', '좌절', '크로마키', '우울', '실패', '이별']",False,True
dataset1,2971,양2 4k 30p,"['영상', '자연', '사랑', '동물', '힐링', '양', '무리', '떼', '새끼']",False,False
dataset1,2973,시티팝 로딩,"['90년대', '도트', '팝', '팩맨', '감성', '레트로', '90년', '픽셀', '그래픽', '시티팝', '뉴트로', '로딩바', '로딩', '숫자']",True,False
dataset1,2974,유튜브 구독,"['유튜브', 'SNS', '버튼', '회색', '언론', '모션그래픽', '인스타', '템플릿', '인스타그램', '공유', '스트리밍', '즐겨찾기', '성공', '블로그', '어플리케이션', '추천', '페이스북']",True,True
dataset1,2975,봄 봄꽃 꽃나무 매화 -1 _2160p_30fps_prores422,"['나무', '꽃', '자연', '사물', '식물', '봄', '매화', '봄꽃']",False,False
dataset1,2976,211119_동물_서울어린이대공원동물원_갈색 미니말 얼굴 클로즈업샷,"['클로즈업', '말', '동물', '동물원', '조랑말']",False,False
dataset1,2977,211006_문화_문화서울역~보신각_청계천 픽스샷,"['문화', '물', '문화재', '걷기', '서울', '휴일', '도심', '계곡', '물놀이', '하천', '산책', '도랑', '서울역']",False,False
dataset1,2978,20210831_사물_문구_압정1,"['문구', '사물']",False,False
dataset1,2980,20210802_사물_장식품_자개소반00001,"['전통', '문화', '공예', '손', '만들기', '색칠', '문양', '가구', '오색', '자개', '소반', '나전칠기', '칠기', '창작', '코팅', '장인']",False,False
dataset1,2981,20210918_장소_평대리_바다3,['장소'],False,False
dataset1,2982,포인트 모션,"['하트', '사랑', '스티커', '귀여운', '두근', '크로마키', '손그림', '발렌타인']",True,True
dataset1,2983,20210725_감정_엄기영_두렵다,"['인물', '사람', '감정', '기대', '남자', '크로마키', '긴장', '초조']",False,True
dataset1,2984,211119_동물_야생동물_울타리에 앉아있는 새 1,"['동물', '새', '야생동물', '비둘기']",False,False
dataset1,2986,298ND850_청담대교_광진구_강변북로,"['도로', '풍경', '배경', '타임랩스', '광진구']",False,False
dataset1,2987,211026_문화_음식_팥죽 패닝샷,"['문화', '음식', '요리']",False,False
dataset1,2988,철 공방에서 전동 공구 연삭기 그라인더로 철 그라인딩 사이드 작업 클로즈업,"['인물', '직업', '작업', '공방', '전동', '그라인더', '철', '그라인딩', '공구', '연삭기', '쇠', '한국', '영상']",False,False
dataset1,2989,해피 크리스마스 모션그래픽,"['그래픽', '효과', '겨울', '크리스마스', '산타', '선물', '텍스트', '파랑', '핑크', '모션그래픽', '빨강', '템플릿', '12월', '연말', '성탄절', '산타클로스', '녹색', '축복', '초록', '해피', '모션그래픽']",True,True
dataset1,2992,변산 해수욕장 서해안 해변 11 _2160p_30fps_prores422,"['풍경', '자연', '바다', '파도', '서해', '수평선', '해변', '모래', '드론', '해수욕장', '변산', '서해바다', '서해안']",False,False
dataset1,2993,20210724_제스처_권미정_손톱을 깎다,"['인물', '손', '깎다', '제스쳐', '크로마키', '손톱', '꾸물']",False,True
dataset1,2994,20210725_감정_남찬규_억울하다,"['인물', '불만', '사람', '감정', '짜증', '남자', '크로마키', '억울', '설득']",False,True
dataset1,2995,별 리뷰 3점,"['별', '삼', '댓글', '리뷰', '평가', '크로마키', '3', '반응']",True,True
dataset1,2996,손을 흔들어 인사하는 산타 할아버지 그린스크린,"['할아버지', '그래픽', '산타할아버지', '캐릭터', '크리스마스', '산타', '스마일', '웃는', '공휴일', '웃음', '손', '안녕', '흔들', '인사', '모션그래픽', '모션그래픽']",True,True
dataset1,2997,포인트 모션,"['말', '만화', '포인트', '카툰', '풍선', '말풍선']",True,True
dataset1,3000,20210724_감정_황태완_충격받다(부정적인 놀람),"['인물', '놀람', '감정', '부정', '깜짝', '남자', '당황', '크로마키', '억울', '회피']",False,True
dataset1,3001,211119_동물_서울어린이대공원동물원_앉아있는 표범,"['동물', '평화', '졸림', '졸음']",False,False
dataset1,3002,20210910_장소_고속도로_톨게이트00002,"['운전', '도로', '장소', '자동차', '게이트', '고속도로', '정산', '통행']",False,False
dataset1,3004,하트 파티클,"['하트', '사랑', '소스', '감정', '파티클', '합성']",True,False
dataset1,3006,변산 해수욕장 서해안 해변 09 _2160p_30fps_prores422,"['풍경', '자연', '바다', '파도', '서해', '수평선', '해변', '드론', '해수욕장', '변산', '서해바다', '서해안']",False,False
dataset1,3007,20210725_제스처_남찬규_컵에 물을 따르다,"['인물', '컵', '물', '종이컵', '제스쳐']",False,False
dataset1,3008,20210901_장소_주차장_드론샷00001,"['운전', '차', '장소', '주차장', '자동차', '명절', '휴식', '주행', '인파', '주차']",False,False
dataset1,3009,한옥마을에서 전통 나무 그네를 서서 타는 사람 클로즈업,"['인물', '전통', '문화', '한옥', '민속촌', '영상', '행동', '놀이', '그네']",False,False
dataset1,3014,평화2-고화질,"['그림', '금색', '배경', '평화', '추상', '금빛', '디지털아트']",False,False
dataset1,3015,20210725_소통_신현아,"['인물', '소통', '여자', '표현', '감정', '남자', '크로마키', '반응', '리액션', '측은', '불쌍']",False,True
dataset1,3016,20210912_동물_개_퍼그_망원한강공원에서 산책하는 반려견 팔로샷,"['걷기', '운동', '공원', '귀여운', '동물', '퍼그', '산책로', '산책', '반려동물', '개', '걷다', '반려견', '강아지', '주인', '목줄']",False,False
dataset1,3018,유턴 도로,"['운전', '도로', '차도']",True,True
dataset1,3019,두물머리_양평_한강,"['자연', '마을', '환경', '친환경', '푸른', '한강', '드론', '두물머리', '양평', '타임랩스', 'timelapse']",False,False
dataset1,3020,20210724_감정_이수민_열광적이다,"['인물', '축제', '사람', '감정', '주먹', '남자', '승리', '환호', '아싸', '크로마키', '기쁨', '화이팅']",False,True
dataset1,3021,20210724_감정_권미정_화나다,"['인물', '분노', '불만', '조절', '여자', '감정', '짜증', '화', '크로마키']",False,True
dataset1,3022,211120_반려동물_개_앉아있는 화이트 포메라니안,"['동물', '반려동물', '혀', '개', '반려견', '강아지', '애견', '소형견']",False,False
dataset1,3025,칼국수,"['음식', '김치', '국물']",False,False
dataset1,3026,20210725_감정_엄기영_놀라다,"['인물', '놀람', '감정', '깜짝', '남자', '당황', '크로마키', '긴장']",False,True
dataset1,3027,20211021 동물_개_코카스파니엘_하리네쉼터_자고 있는 코카스파니엘2,"['카페', '동물', '휴식', '편안', '잠', '자다', '개', '반려견', '강아지', '애견', '편안한', '수면', '쿠션', '숙면']",False,False
dataset1,3028,211005_문화_문화서울역~보신각_흥인지문 공원 정자 기둥 틸업샷,"['전통', '문화', '나무', '한옥', '한국', '문화재', '클로즈업', '서울', '조선', '정자', '역사', '서울역', '보신각', '조선시대', '시대', '흥인지문', '목조', '선조', '조상', '기둥', '목조건물']",False,False
dataset1,3029,211007_문화_놀이_제기차기 패닝샷,"['전통', '문화', '한국', '놀이', '장소']",False,False
dataset1,3030,산책 숲길 자연 힐링 봄 -2 _2160p_30fps_prores422,"['시골', '나무', '자연', '장소', '공원', '산', '휴식', '산책로', '산책', '휴양림', '울타리']",False,False
dataset1,3031,염전 곰소 드론 -15 _2160p_30fps_prores422,"['농사', '드론', '염전', '곰소', '소금', '부안', '소금밭']",False,False
dataset1,3033,랜딩페이지 반려,"['화면', '컴퓨터', '스티커', '소스', '온라인', '팝업', '브라우저', 'UI', '인터페이스', '웹', '웹사이트', '크로마키', '팝업창', '취소', '반려']",True,True
dataset1,3034,올림픽공원_송파구_나홀로나무,"['나무', '하늘', '공원', '오후', '노을', '올림픽공원', '송파', '송파구', '타임랩스', '나홀로', '나홀로나무', '해질녘']",False,False
dataset1,3035,인생네컷 스톡세컷 핑크 필름 그린스크린,"['그래픽', '사진', '스티커', '필름', '프로필', '핑크', '분홍']",True,True
dataset1,3036,투표함,"['도장', '정치']",True,False
dataset1,3037,여러 색상이 반짝이는 하트,"['효과', '하트', '사랑', '크리스마스', '파랑', '빛', '모션그래픽', '빨간', '빨강', '파란', '템플릿', '전구', '12월', '반짝', '성탄절', '불빛', '연인', '영상소스', '보라']",True,True
dataset1,3038,Pixaloop_12_03_2022_20_35_45_2310000,"['그림', '배경', '시냇물', '냇물', '하천', '물고기', '냇가', '아트', '동화', '디지털아트']",False,False
dataset1,3039,인트로 아웃트로,"['인트로', '아웃트로', '다이어리', '프리뷰', '생일', '축하', '다꾸', '꾸미기', 'HBD', '하이라이트']",True,True
dataset1,3040,20210724_제스처_김보미_손을 씻다,"['인물', '위생', '손', '제스쳐', '크로마키', '비비기']",False,True
dataset1,3041,20210911_장소_이호테우_노을을 배경으로 걷는 사람들 실루엣,['장소'],False,False
dataset1,3042,20210901_사물_필기구_빨간색네임펜,['사물'],False,False
dataset1,3045,20210725_소통_신현아,"['인물', '소통', '포옹', '인사', '반가움', '동료', '크로마키', '커플', '친구', '안아주기']",False,True
dataset1,3047,돌 위에 서있는 비둘기들,"['자연', '도시', '물', '회색', '공원', '동물', '새', '깃털', '비행', '하천', '조류', '비둘기', '부리', '흰비둘기', '날개']",False,False
dataset1,3049,(드론) 인천 송도_해돋이공원(6),"['도시', '건물', '공원', '빌딩', '고층건물', '시티', '인천', '랜드마크', '드론', '센트럴', '고층빌딩', '신도시', '송도', '파크', '센트럴파크', '해돋이공원']",False,False
dataset1,3050,20210725_소통_엄기영,"['인물', '소통', '운동', '여자', '연인', '체조', '남자', '건강', '크로마키', '커플', '친구', '스트레칭']",False,True
dataset1,3052,절에서 스님이 만들어 주는 따뜻한 녹차,"['인물', '전통', '문화', '스님', '절', '영상', '손', '행동', '컵', '사찰', '차', '다과', '따르다', '티', '티백', '녹차', '보리차', '취미', '따르기', '따르는', '물', '주전자', '다도']",False,False
dataset1,3056,노랑 낙엽위에 누워있는 길고양이 2,"['검정', '잎', '노랑', '동물', '고양이', '가을', '휴식', '생물', '포유류', '야생', '낙엽', '4K', '야생생물', '경계', '은행', '길고양이', '길냥이']",False,False
dataset1,3057,211007_문화_고궁_덕수궁 석조전 틸업샷,"['문화', '문화재', '건물', '유적', '건축물', '석조', '역사', '고궁', '덕수궁', '임금', '궁']",False,False
dataset1,3059,마이산 운해 (3),"['동양화', '풍경', '자연', '배경', '구름', '가을', '산', '푸른', '단풍', '타임랩스', '운해', '동양', 'timelapse', '마이산', '단풍잎']",False,False
dataset1,3060,20210725_감정_남찬규_감격하다,"['인물', '놀람', '행복', '감정', '남자', '감사', '고마움', '크로마키', '감격']",False,True
dataset1,3061,211005_문화_서울시 랜드마크 동상,"['문화', '문화재', '대한민국', '랜드마크', '역사', '유관순', '독립', '아픔', '일제강점기', '시대', '독립운동', '독립운동가', '일제']",False,False
dataset1,3064,358ND850_분당중앙공원_성남시_분당호,"['전통', '문화', '공원', '연못', '호수', '타임랩스', '석조', '교량']",False,False
dataset1,3065,264ND850_두물머리_양평군_두물머리,"['풍경', '하늘', '강', '두물머리', '양평', '양평군', '남한강', '북한강', '타임랩스', '와이드샷']",False,False
dataset1,3066,20210918_장소_평대리_바다,['장소'],False,False
dataset1,3068,순록을 타고 날으는 산타 할아버지,"['할아버지', '그래픽', '산타할아버지', '캐릭터', '크리스마스', '산타', '밤', '루돌프', '사슴', '저녁', '모션그래픽', '모션그래픽']",True,False
dataset1,3069,바람에 휘날리는 나뭇가지,"['나무', '하늘', '식물', '바람', '가지']",False,False
dataset1,3070,시티팝 카세트 테이프,"['옛날', '90년대', '도트', '팝', '팩맨', '감성', '레트로', '90년', '픽셀', '그래픽', '시티팝', '뉴트로', '카세트', '테이프']",True,False
dataset1,3072,인트로 아웃트로,"['유튜브', '인트로', '아웃트로', 'SNS', '이벤트', '인스타', '프레임', '프리뷰', '생일', '축하', 'HBD', '하이라이트', '파티', '크로마키']",True,True
dataset1,3073,카툰 타격(water),"['효과', '만화', '워터', '포인트', '카툰']",True,False
dataset1,3074,온도 올라가는 체온계 그린스크린,"['뜨거움', '그래픽', '열', '분노', '화남', '더움', '모션그래픽']",True,True
dataset1,3075,애플 아이폰 카메라 스마트폰,"['카메라', '촬영', '스마트폰', '애플', '아이폰', '어플', '갤럭시', '사진', '휴대폰', '핸드폰', '앱', 'UI', '인터페이스', '크로마키']",True,True
dataset1,3076,돔검도_강화군_갯벌,"['풍경', '자연', '바다', '바닷가', '드론', '드론샷', '갯벌', '밀물', '썰물', '드론뷰', '염전', '소금', '천일염']",False,False
dataset1,3077,변산 솔섬 해변 바다 -6 _2160p_30fps_prores422,"['풍경', '자연', '바다', '파도', '서해', '수평선', '해변', '모래', '드론', '해수욕장', '변산', '서해바다', '서해안']",False,False
dataset1,3078,도심속 사찰,"['나무', '불교', '절', '풍경', '사찰', '건물', '바위', '배경', '경관', '소나무', '도심']",False,False
dataset1,3079,211006_문화_고궁_남대문 정면 패닝샷,"['전통', '문화', '옛날', '한국', '문화재', '서울', '기와', '조선', '기와집', '역사', '성벽', '고궁', '궁궐', '조선시대', '시대', '공존', '보존']",False,False
dataset1,3080,211006_문화_고궁_경복궁 근정문 패닝샷,"['전통', '문화', '한옥', '한국', '문화재', '경복궁', '궁전', '기와', '조선', '역사', '고궁', '궁궐', '임금', '조선시대', '시대', '궁', '왕']",False,False
dataset1,3081,제스처_손가락을 비비다,"['인물', '손', '손가락', '돈', '제스쳐', '비비다', '비비기']",False,False
dataset1,3082,문수산_장대_야경_별,"['전통', '문화', '한국', '밤하늘', '하늘', '건물', '별', '야경', '타임랩스', '낭만']",False,False
dataset1,3083,물고기,"['자연', '물', '고기', '생물', '시냇물', '하천', '물고기', '생태', '도랑']",False,False
dataset1,3084,한국_기차_철도_풀샷_01,"['한국', '기차', '지하철', '전철', '철도', '기찻길', '기차역', '레일']",False,False
dataset1,3085,염전 소금 보케 _2160p_30fps_prores422,"['한국', '자연', '빛', '하얀', '보케', '염전', '소금', '천일염']",False,False
dataset1,3087,로딩 로딩바,"['로딩바', '로딩', '배경', '귀여운']",True,False
dataset1,3088,강남대로_전광판,"['도로', '풍경', '차', '건물', '거리', '자동차', '서울', '빌딩', '차도', '주행', '고층', '교통', '강남', '전광판', '강남대로', '고층빌딩']",False,False
dataset1,3090,20210724_감정_이수민_여유롭다,"['인물', '사람', '감정', '스트레스', '휴일', '휴식', '힐링', '여유', '여유로운', '남자', '크로마키', '스트레칭', '뒷짐']",False,True
dataset1,3091,20210725_감정_염승철_고민하다,"['인물', '감정', '남자', '선택', '크로마키', '한숨', '고민', '생각', '팔짱', '걱정', '근심']",False,True
dataset1,3094,20210724_감정_김보미_열광적이다,"['인물', '여자', '축하', '행복', '감정', '응원', '열정', '크로마키', '격려', '신난', '흥분', '열광']",False,True
dataset1,3096,안전속도,"['도로', '키즈', '어린이', '주행', '속도']",True,False
dataset1,3098,도시 시티팝 풍경,"['90년대', '도트', '팝', '팩맨', '감성', '레트로', '90년', '픽셀', '그래픽', '시티팝', '풍경', '도시', '모션그래픽', '시티', '모션그래픽']",True,False
dataset1,3099,롱보드,"['취미', '운동', '스포츠']",False,False
dataset1,3100,211007_문화_고궁_덕수궁 중화전 내부 패닝샷,"['문화', '나무', '한옥', '문화재', '유적', '조선', '목재', '고궁', '덕수궁', '궁', '기둥']",False,False
dataset1,3101,20210912_장소_기차길_야경 아웃포커스드 픽스샷,"['빛', '장소', '기차', '안내', 'LED', '불빛', '야경', '보케', '전광판', '한글', '기차길', '기찻길']",False,False
dataset1,3103,레트로 시티팝,"['90년대', '도트', '팝', '팩맨', '감성', '레트로', '90년', '픽셀', '그래픽', '시티팝', '뉴트로']",True,False
dataset1,3104,고석정꽃밭_철원_백일홍 (2),"['꽃', '자연', '행사', '축제', '식물', '밭', '타임랩스', 'timelapse', '꽃밭', '꽃길', '철원', '백일홍']",False,False
dataset1,3105,인조잔디 위에 놓여진 축구공,"['운동', '스포츠', '잔디', '축구', '공', '인조잔디']",False,False
dataset1,3107,20210724_제스처_이수민_박수치다,"['인물', '손', '박스', '제스쳐', '손뼉', '크로마키']",False,True
dataset1,3109,금지 아이콘,"['아이콘', '금지', '절대', '규칙', '안돼']",True,True
dataset1,3111,안동_월영교_반영,"['물', '깨끗', '환경', '야경', '반사', '다리', '반영']",False,False
dataset1,3112,NZ_cathedral_cave3,"['물', '여행', '바다', '바위', '산', '해변', '휴가', '모래', '휴식', '모래사장', '해외', '해수', '뉴질랜드', '호주']",False,False
dataset1,3113,연잎3,"['식물', '연', '연잎', '수경']",False,False
dataset1,3114,전통 한복 입은 도예가가 흙으로된 장식을 도자기에 붙이는 장면,"['인물', '작업', '공방', '전통', '도자기', '예술', '도예', '찰흙', '문화', '예술가', '물레', '패턴', '무늬', '영상', '행동', '점토', '물레질', '지점토', '한복', '도기', '붙이다', '문양', '줄무늬', '붙이는', '붙이기']",False,False
dataset1,3115,남성 머리 헤어스타일 꼬리빗으로 정리하는 미용사,"['헤어스타일', '인물', '직업', '스타일', '헤어', '미용', '가르마', '머리', '포마드', '미용실', '빗질', '영상']",False,False
dataset1,3116,공방에서 부처님상 석고 점토 조각하는 예술가,"['인물', '직업', '공방', '문화', '금속공예', '예술가', '조각가', '부처님', '조각상', '공예', '불상', '한국', '영상']",False,False
dataset1,3117,염전 곰소 드론 -28 _2160p_30fps_prores422,"['농사', '드론', '염전', '곰소', '소금', '부안', '소금밭']",False,False
dataset1,3118,251ND850_도담삼봉_단양군_도담삼봉,"['자연', '잔잔', '타임랩스', '충청북도', '충청도', '단양군', '단양', '봉우리', '단양팔경', '절경', '명승지', '정도전', '삼봉']",False,False
dataset1,3119,20210912_사물_서울역_파란불에서 빨간불로 바뀌는 도로 신호등 픽스샷,"['위험', '운전', '도시', '사물', '거리', '자동차', '신호', '교통', '빨간불', '초록불', '청신호', '그린라이트', '주황불']",False,False
dataset1,3123,20210901_장소_고속도로_안현분기점00001,"['운전', '도로', '한국', '차', '장소', '자동차', '회전', '주행', '운행', '드론', '교통', '고속도로']",False,False
dataset1,3126,sunset,"['일몰', '태양', '하늘', '여행', '바다', '구름', '노을', '해변', '휴가', '해외', '뉴질랜드', '투어', '호주']",False,False
dataset1,3127,변산 솔섬 해변 일몰 석양 노을 -7 _2160p_30fps_prores422,"['일몰', '사랑', '데이트', '바다', '연인', '노을', '해변', '모래', '힐링', '소원', '산책', '모래사장', '석양', '추억', '낭만', '해변가', '변산', '솔섬']",False,False
dataset1,3128,햇볕이 드는 날의 팔당댐,"['하늘', '식물', '건축물', '산', '강', '랜드마크', '저수지']",False,False
dataset1,3133,RIVER AROUND,"['자연', '물', '물가', '강', '시냇물', '냇물', '하천', '시냇가', '강가', '냇가']",False,False
dataset1,3134,20210724_감정_권미정_두렵다,"['인물', '사람', '여자', '감정', '크로마키', '긴장', '초조', '무서운']",False,True
dataset1,3135,20210901_장소_고속도로_시흥톨게이트00001,"['도로', '장소', '명절', '교통', '게이트', '고속도로', '교통상황', '정산', '시흥']",False,False
dataset1,3139,20210725_소통_신현아,"['인물', '사랑', '소통', '행복', '표현', '감정', '연인', '크로마키', '볼', '커플', '비비기', '애정', '여자친구', '남자친구']",False,True
dataset1,3140,HBD,['배경'],True,True
dataset1,3141,검색 서치 서칭 보안 인포그래픽,"['웹', '검색', '사이트', '인포그래픽']",True,True
dataset1,3143,인트로,"['스티치', '감성', '유튜브', '인트로', '브이로그', '프레임', '프리뷰', '소스', '하이라이트', '크로마키']",True,False
dataset1,3145,20210725_감정_신현아_불편하다,"['인물', '여자', '감정', '거절', '당황', '크로마키', '긴장', '불편', '불안', '당혹']",False,True
dataset1,3146,211006_문화_문화서울역~보신각_보신각 후면 틸업샷,"['문화', '패턴', '한옥', '디자인', '문화재', '공원', '기와', '처마', '조선', '정자', '고궁', '보신각', '궁궐', '궁', '목조']",False,False
dataset1,3150,제주 녹산로 쭉 뻗은 도로 움직이는 구름,"['흙', '운전', '나무', '도로', '장소', '드라이브', '구름', '안개', '흐림', '날씨', '번개', '천둥', '제주도', '제주', '길', '4K', '습기', '아스팔트']",False,False
dataset1,3152,용마산_중랑구_광진구 (2),"['도시', '서울', '시티', '노을', '타임랩스', '광진구', '시티뷰', '도시뷰', '석양', '도심부', 'timelapse']",False,False
dataset1,3153,20210725_소통_신현아,"['인물', '소통', '포옹', '반가움', '여자', '남자', '감사', '고마움', '크로마키', '위로', '토닥', '안기']",False,True
dataset1,3154,20210724_소통_문정수,"['인물', '사랑', '소통', '포옹', '표현', '감정', '연인', '크로마키', '커플', '애정', '안아주기', '스킨십']",False,True
dataset1,3155,20210725_감정_남찬규_기쁘다,"['인물', '사람', '행복', '감정', '남자', '희망', '성공', '승리', '크로마키', '기쁨', '흥분']",False,True
dataset1,3156,211007_문화_놀이_구슬치기 팔로샷,"['문화', '한국', '게임', '놀이', '장소', '오징어게임', '구슬']",False,False
dataset1,3158,211121_달고나_재료 패닝샷,"['도구', '문화', '철판', '재료', '과자', '사탕', '설탕', '소다', '간식', '달고나', '군것질']",False,False
dataset1,3160,걸어가는 회색 도트 고양이,"['도트', '게임', '로딩', '회색', '모션그래픽', '애니메이션', '귀여운', '영상소스', '동물', '고양이', '애니']",True,True
dataset1,3162,올림픽공원_송파구_장미광장 (2),"['공원', '올림픽공원', '송파', '송파구', '타임랩스', '분수', 'timelapse', '광장']",False,False
dataset1,3163,산맥을 주위로 이뤄진 강가,"['시골', '나무', '물', '전원', '여행', '바위', '여름', '산', '돌', '휴가', '휴식', '힐링', '강', '계곡', '하천', '산맥']",False,False
dataset1,3164,사료 밥 먹는 고양이,"['회색', '동물', '고양이', '포유류', '먹이', '아름다움', '4K', '귀여움', '반려동물', '고양이과', '꼬리', '사료', '밥', '식사', '모피', '반려묘', '실내']",False,False
dataset1,3165,20210802_문화_공예_자개소반제작00006,"['전통', '문화', '공예', '손', '취미', '색칠', '오색', '자개', '소반', '나전칠기', '칠기', '창작', '코팅']",False,False
dataset1,3168,제스처_보습제를 바르다,"['인물', '겨울', '손', '로션', '제스쳐', '비비다', '제스처', '보습']",False,False
dataset1,3169,211121_달고나_하트모양틀 찍기,"['문화', '과자', '사탕', '설탕', '소다', '간식', '달고나', '군것질']",False,False
dataset1,3170,제주 녹산로 쭉 뻗은 도로 구름,"['흙', '운전', '시골', '나무', '도로', '자연', '숲', '장소', '공원', '드라이브', '구름', '안개', '흐림', '날씨', '비', '번개', '천둥', '제주도', '제주', '길', '4K', '습기', '아스팔트']",False,False
dataset1,3171,접시 위에 귤 과일 껍질 까는 사람,"['인물', '영상', '행동', '사물', '접시', '껍질', '과일', '귤']",False,False
dataset1,3172,소통_안아주다,"['인물', '사랑', '소통', '허그', '포옹', '감정', '연인', '크로마키', '다정', '합성', '설렘', '연애', '귓속말', '부부']",False,True
dataset1,3173,20210724_소통_황태완,"['인물', '소통', '분노', '여자', '대화', '연인', '싸움', '남자', '화', '크로마키', '억울', '말다툼', '커플', '친구', '주장', '오해']",False,True
dataset1,3174,20210713_사물_전통건축_항아리1,"['전통', '문화', '한국', '김장', '김치', '항아리']",False,False
dataset1,3175,20210918_장소_선흘리_어느 농장,['장소'],False,False
dataset1,3176,현대 도예가가 도자기를 돌리며 도구로 모양을 만드는 모습,"['인물', '작업', '공방', '흙', '도자기', '예술', '도예', '찰흙', '문화', '예술가', '공예', '미술', '물레', '영상', '점토', '물레질', '지점토', '도기', '조각칼', '작업실', '돌리다', '돌리기']",False,False
dataset1,3177,동물원 물놀이 하는 곰,"['위험', '자연', '더움', '물', '브라운', '여름', '동물', '실외', '곰돌이', '곰', '대공원', '포유류', '동물원', '물놀이', '4K', '야생동물', '귀여움']",False,False
dataset1,3178,나뭇잎,"['보케', '나무', '공원', '식물', '여름', '녹색', '초록', '나뭇잎']",False,False
dataset1,3180,211006_문화_문화서울역~보신각_보신각 정면 틸업샷,"['전통', '문화', '한옥', '한국', '문화재', '건물', '문', '서울', '기와', '조선', '기와집', '역사', '서울역', '보신각', '조선시대', '시대', '보존']",False,False
dataset1,3182,구독 좋아요 알림설정 알람설정,"['구독', '좋아요']",True,False
dataset1,3183,강남대로_직부_틸업,"['한국', '도시', '자동차', '서울', '신호', '도심', '드론', '항공샷', '드론샷', '드론뷰', '교통', '강남', '강남사거리', '사거리', '교차로', '트래픽', '체증', '교통체증']",False,False
dataset1,3184,원주 법천사지 지광국사탑비 1,"['스님', '불교', '절', '장소', '유적', '돌', '탑']",False,False
dataset1,3185,211006_문화_문화서울역~보신각_풍물시장 실내 패닝샷,"['전통', '문화', '시장', '옛날', '레트로', '장소', '서울', '실내', '풍물시장']",False,False
dataset1,3186,전통 민화 화분 그리기,"['인물', '전통', '예술', '문화', '예술가', '세필', '동양화', '삼베', '미술', '꽃', '민화', '화가', '영상', '항아리', '색칠', '그리는', '칠하는', '칠하기', '그리기', '그리다', '칠하다']",False,False
dataset1,3188,20210919_장소_아부오름_평화로운 소들,['장소'],False,False
dataset1,3190,도시 시티팝 풍경,"['90년대', '도트', '팝', '팩맨', '감성', '레트로', '90년', '픽셀', '그래픽', '시티팝', '뉴트로', '풍경', '도시', '모션그래픽', '시티']",True,False
dataset1,3191,20210724_감정_김보미_화나다,"['인물', '분노', '불만', '여자', '감정', '짜증', '싸움', '경계', '화', '크로마키']",False,True
dataset1,3193,211007_문화_고궁_창덕궁 숙장문,"['전통', '문화', '한옥', '한국', '문화재', '기와', '조선', '조정', '역사', '다툼', '고궁', '창덕궁', '궁궐', '조선시대', '시대', '대신', '궁', '사극', '목조', '숙장문']",False,False
dataset1,3194,211006_문화_문화서울역~보신각_풍물시장 실내 틸업샷,"['문화', '한국', '게임', '키즈', '놀이', '장소', '바닥', '어린이', '아이', '주차장', '돌', '아이들', '내기']",False,False
dataset1,3195,20210811_장소_금강갑문교_드론00002,"['도로', '차', '장소', '여행', '여름', '해안도로', '휴가', '힐링', '드론', '다리', '피서', '피서철', '관광']",False,False
dataset1,3197,연기 시리즈 1,"['연기', '만화', '카툰', '크로마키', '마법']",True,True
