dataset,image_number,title,tags_ko,motion_exist,greenscreen_exist
dataset2,1732,서도전경,"['한국', '바다', '섬', '바위', '파도', '동해', '암초', '국기', '경비', '국가', '독도', '경상북도', '울릉', '영토', '국방', '군대', '동도', '서도']",False,False
dataset2,1733,수원화성의 겨울82,"['깃발', '성곽길', '성곽', '성', '화성', '수원', '수원화성', '창룡문', '연무대', '방화수류정', '동북공심돈', '서북각루', '서북공심돈', '화서문', '장안문', '수원성', '정조']",False,False
dataset2,1734,드론항공샷7,"['겨울', '등산', '드론', '대둔산', '폭설', '암벽', '눈꽃', '상고대', '삼선교', '금강다리', '얼음꽃', '대둔산셜경', '설화']",False,False
dataset2,1735,남한산성의 봄8,"['도시', '서울', '산성', '소나무', '봄', '노송', '남한산성', '성곽', '궁궐', '벗꽃', '봄나들이', '남한산성의봄']",False,False
dataset2,1736,IMG_E8279,"['감성', '태양', '풍경', '사진', '파란색', '하늘', '빛', '바다', '파도', '파란', '물결', '구름', '날씨', '햇빛', '돌', '노을', '바닷가', '아름다운', '대한민국', '해양', '색감', '배', '맑은', '윤슬', '에메랄드', '여행사진', '풍경사진', '바다사랑', '국내여행']",False,False
dataset2,1737,화성 습지 호수 (6),"['도로', '풍경', '자연', '겨울', '사물', '장소', '식물', '실외', '바람', '갈대', '가을', '풀', '환경', '아름다움', '드론', '항공촬영', '해안', '붉은', '화성시', '염초', '습지대', '습지']",False,False
dataset2,1738,1월 설날 겨울 가족모임 저녁식사 숯불에 고기굽기,"['저녁', '가족', '불꽃', '슬로우모션', '고기', '숯불', '1월', '설날', 'January', 'slowmotion', 'Seollal', ""KoreanNewYear'sDay"", '저녁식사', '삽겹살', '가족모임', 'family', 'charcoal', 'dinner', '가족식사', 'port']",False,False
dataset2,1739,백그라운드_배경_다이어리_2,"['유튜브', '종이', '재질', '채널', '배경', '제목', '브이로그', '타이틀', '오프닝', '프리뷰', '백그라운드', '하이라이트', '키치', '질감', '이름', '도화지']",False,False
dataset2,1740,20230324_미세먼지 있는 날 도시의 풍경 (23),"['풍경', '자연', '도시', '공원', '흐림', '황사', '봄', '자전거', '자전거도로', '벗꽃', '미세먼지', '3월', '나무들', '도로가']",False,False
dataset2,1741,비오는날 호수안에서,"['자연', '물', '날씨', '비', '환경', '연못', '강', '계곡', '하천', '생태', '빗방울', '폭우', '수중촬영']",False,False
dataset2,1742,6.25 진군하는 병사들,"['한국', '서울', '전쟁', '대한민국', '병사', '군인', '군대', '화재', '전투', '북한', '남한', '유엔군', '육이오', '1950년', '국군', '군수품', '옛날영상', '박격포', '625', '한국전쟁', '한국군', '공산군', '미군', '흑백영상', '무기', '공습']",False,False
dataset2,1743,마당놀이6,"['한복', '북', '장구', '부채춤', '신명나는놀이', '얼씨구', '설명절', '나팔', '꽹과리', '절씨구', '국악', '마당놀이', '민속놀이']",False,False
dataset2,1744,1월 새해 등산 눈,"['자연', '겨울', '눈', '등산', '새해', '계곡', '1월', 'snow', 'nature', 'winter', 'hiking', '하이킹', 'January']",False,False
dataset2,1745,파란 하늘과 침엽수 나무,"['나무', '자연', '겨울', '눈', '등산', '여행', '안개', '12월', '바람', '침엽수', '산', '추운', 'snow', '눈꽃', 'nature', '상고대', 'mountain', 'winter', 'hiking', 'december', '눈꽃등산', 'tree', '탐방', 'nationalpark', 'mist', '눈엎인', 'cold', 'wind', '눈꽃산행', 'hoarfrost', '칼바람', 'koreanountain', 'needleleaftree']",False,False
dataset2,1746,IMG_2307,"['감성', '풍경', '사진', '하늘', '빛', '바다', '파도', '물결', '날씨', '돌', '노을', '바닷가', '아름다운', '대한민국', '해양', '색감', '윤슬', '에메랄드', '여행사진', '풍경사진', '바다사랑', '국내여행']",False,False
dataset2,1747,독립후 고통받는 고아들,"['한국', '서울', '기차', '일본', '흑백', '슬픔', '전쟁', '좌절', '대한민국', '광복절', '815', '역사', '눈물', '독립', '서울역', '가난', '울음', '파리', '광복', '식민지', '고아', '굶은']",False,False
dataset2,1748,할로윈_박쥐_유령_귀신_무덤_비석_돌_관_뱀파이어_철자_할로윈데이,"['그린스크린', '캐릭터', '스티커', '이벤트', '소스', '공포', '으스스', '할로윈', '몬스터', '괴물', '박쥐', '악마']",True,True
dataset2,1749,수원화성의 겨울24,"['깃발', '성곽길', '성곽', '성', '화성', '수원', '수원화성', '창룡문', '연무대', '방화수류정', '동북공심돈', '서북각루', '서북공심돈', '화서문', '장안문', '수원성', '정조']",False,False
dataset2,1750,세연정과 연못 (2),"['전통', '문화', '나무', '한옥', '여행', '여름', '산', '연못', '연꽃', '전라남도', '윤선도', '완도', '보길도', '곡수당', '세연정']",False,False
dataset2,1751,용담 섬바위46,"['섬', '바위', '캠핑', '캠핑장', '야영', '용담섬바위', '용담', '이효리', '핑클', '노지캠핑장', '캠핑클럽', '물끌이기', '버너']",False,False
dataset2,1752,부용동,"['전통', '문화', '나무', '한옥', '여행', '여름', '산', '드론', '항공촬영', '전라남도', '윤선도', '완도', '보길도', '곡수당']",False,False
dataset2,1753,수원농업박물관8,"['꽃', '귤', '난', '원예', '채소', '농업박물관', '낑깡', '선인장', '매운고추', '봅', '귤나무', '양란', '상추']",False,False
dataset2,1754,호수에 떨어지는 빗방울 1,"['흐림', '비', '강물', '강', '계곡', '호수', '장마', '하천', '먹구름', '우울', '소나기', '폭우', '빗방우']",False,False
dataset2,1755,수원화성 39,"['누각', '깃발', '성곽길', '성곽', '성', '화성', '갈대꽃', '수원화성', '서북각루', '서북공심돈', '화서문', '팔달산', '서장대', '혜경궁홍씨', '수원성', '정조', '서노대', '서포루', '서남암문', '서남각루']",False,False
dataset2,1756,메모_메모장_꽃_그린스크린,"['꽃', '그린스크린', '스티커', '종이', '소스', '귀여운', '메모', '메모지', '메모장', '크로마키', '합성', '끄적', '제목모션', '포스트잇', '소제목']",False,True
dataset2,1757,공부하는 머리띠 두른 여학생,"['불꽃', '공부', '학생', '집중', '수험생', '수능', '시험', '머리띠', '수험', '여학생', '여고생', '열공']",True,False
dataset2,1758,나뭇잎을 갉아먹는 호랑나비 애벌레,"['무늬', '자연', '클로즈업', '실외', '녹색', '호랑이', '야생', '아름다움', '나비', '곤충', '애벌레', '예쁜', '돌물', '호랑나비']",False,False
dataset2,1759,195ND850_들꽃마루_올림픽공원_황화코스모스,"['나무', '꽃', '풍경', '자연', '축제', '하늘', '장소', '여행', '공원', '구름', '가을', '휴식', '하이퍼랩스', '올림픽공원', '타임랩스', '코스모스', '향기']",False,False
dataset2,1760,꽃 11,"['그린스크린', '하트', '잎', '꾸미기', '크로마키', '합성', '우정', '친구', '세잎크로버', '클로버', '세잎클로버', '크로버', '세잎']",True,True
dataset2,1761,3월 봄 대나무길,"['풍경', '자연', '여행', '힐링', '봄', '자연풍경', 'spring', 'nature', 'koreatravel', 'korealandscape', 'travel', '봄향기']",False,False
dataset2,1762,수원화성의봄3,"['연인', '성곽', '봄꽃', '화성', '벗꽃', '수원화성', '돌담길', '화성벗꽃', '화성의봄', '라일락꽃향기', '라일락']",False,False
dataset2,1763,윤슬,"['자연', '배경', '물결', '햇빛', '가을', '햇살', '윤슬', '잔물결', '가을풍경', 'autumn', 'sparkling', 'autumnscenery', 'sparklingripple', '가을윤슬', '가을햇빛', 'nature', '가을햇살', '가을배경', 'fall', 'scenery']",False,False
dataset2,1764,수원화성의 겨울48,"['깃발', '성곽길', '성곽', '성', '화성', '수원', '수원화성', '창룡문', '연무대', '방화수류정', '동북공심돈', '서북각루', '서북공심돈', '화서문', '장안문', '수원성', '정조']",False,False
dataset2,1765,덕유산겨울풍경65,"['겨울', '눈', '등산', '눈꽃', '겨울등산', '상고대', '눈보라', '영하', '덕유산', '스키장', '향적봉', '설천봉', '무주', '스키슬로프', '인공강설', '인공눈', '눈만들기']",False,False
dataset2,1766,1월 새해 등산 고드름 기와,"['자연', '겨울', '눈', '등산', '기와', '새해', '1월', 'snow', 'nature', 'winter', 'hiking', '하이킹', 'January', '고드림']",False,False
dataset2,1767,우주정거장에서 상추를 수확하는 우주 비행사,"['엔지니어', '달', '우주', '과학', '미래', '우주비행사', '무중력', '우주선', '탐험', '공학.미국', 'space', '탐사', '스페이스', '우주과학']",False,False
dataset2,1768,6.25 포탄을 옮기는 군인,"['한국', '서울', '전쟁', '대한민국', '병사', '군인', '군대', '미국', '북한', '남한', '유엔군', '육이오', '1950년', '국군', '군수품', '옛날영상', '박격포', '625', '한국전쟁', '한국군', '공산군', '미군', '흑백영상', '무기', '자주포', '포탄', '전술', '포격', '측량']",False,False
dataset2,1769,한옥 처마와 나무,"['전통', '나무', '한옥', '자연', '물', '사물', '하늘', '집', '바위', '기와', '조선', '돌', '연못', '연꽃', '정원', '주택']",False,False
dataset2,1770,남한산성의 봄43,"['도시', '서울', '궁전', '산성', '소나무', '봄', '노송', '남한산성', '성곽', '궁궐', '진달래', '벗꽃', '남한산성의봄', '대궐']",False,False
dataset2,1771,덕유산겨울풍경33,"['겨울', '눈', '등산', '케이블카', '눈꽃', '겨울등산', '상고대', '눈보라', '영하', '덕유산', '향적봉', '관광곤도라', '설천봉', '무주']",False,False
dataset2,1772,덕유산겨울풍경6,"['겨울', '눈', '등산', '케이블카', '눈꽃', '겨울등산', '상고대', '눈보라', '영하', '덕유산', '향적봉', '관광곤도라', '설천봉', '무주']",False,False
dataset2,1773,호박_할로윈_할로윈데이_10월_가을_호박귀신_귀신,"['그린스크린', '캐릭터', '키즈', '소스', '귀여운', '가을', '호박', '크로마키', '마법', '할로윈', '몬스터', '괴물', '마녀', '펌킨']",True,True
dataset2,1774,나무 위에 눈에 쌓인 상고대,"['나무', '자연', '겨울', '눈', '등산', '힐링', '아름다운', 'snow', '눈꽃', 'nature', '상고대', '등반', 'mountain', 'koreamountain', 'hiking', '눈덮인', '눈꽃등산', '눈꽃등반', 'peaceful', 'tree', 'peace', '하이킹', 'beautiful', '상고대나무']",False,False
dataset2,1775,4월 새싹 모션,"['디자인', '그린스크린', '타이포', '숫자', '스티커', '텍스트', '소스', '귀여운', '새싹', '봄', '동글', '알파', '일러스트', '알파매트', '아트', '크로마키', '4월', '4', 'spring', '숫자4', '4번', '동글동글', '만우절']",True,True
dataset2,1776,수원화성 33,"['누각', '깃발', '성곽길', '성곽', '성', '화성', '갈대꽃', '수원화성', '서북각루', '서북공심돈', '화서문', '팔달산', '서장대', '혜경궁홍씨', '수원성', '정조', '서노대', '서포루', '서남암문', '서남각루']",False,False
dataset2,1777,수원농업박물관18,"['꽃', '귤', '난', '원예', '채소', '농업박물관', '낑깡', '선인장', '매운고추', '봅', '귤나무', '양란', '상추']",False,False
dataset2,1778,하천 바닥에 날리는 모래알 (2),"['시골', '자연', '물', '사물', '계절', '낮', '돌', '모래', '강', '계곡', '호수', '수중', '자갈', '땅']",False,False
dataset2,1779,6.25 진군하는 미군과 군인들,"['한국', '서울', '전쟁', '대한민국', '통신', '논', '총', '병사', '군인', '군대', '전투', '북한', '남한', '유엔군', '육이오', '1950년', '국군', '군수품', '옛날영상', '625', '한국전쟁', '한국군', '공산군', '미군', '흑백영상', '무기', '방산', '측향']",False,False
dataset2,1780,1월 새해 겨울 등산 눈꽃산행,"['자연', '겨울', '눈', '등산', '하늘', '새해', '1월', '등산로', 'snow', '눈꽃', 'nature', '파란하늘', '상고대', 'winter', 'hiking', 'sky', '탐방', '하이킹', 'January']",False,False
dataset2,1781,수원화성의 겨울87,"['깃발', '성곽길', '성곽', '성', '화성', '수원', '수원화성', '창룡문', '연무대', '방화수류정', '동북공심돈', '서북각루', '서북공심돈', '화서문', '장안문', '수원성', '정조']",False,False
dataset2,1782,수원화성의 겨울44,"['깃발', '성곽길', '성곽', '성', '화성', '수원', '수원화성', '창룡문', '연무대', '방화수류정', '동북공심돈', '서북각루', '서북공심돈', '화서문', '장안문', '수원성', '정조']",False,False
dataset2,1783,20230427_여름운동장스탠드,"['스탠드', '풍경', '어린이', '여름', '학교', '모래', '초등학교', '그늘', '중앙', '가정의달', '어린이날', '흙바닥', '체육대회', '운동회', '구경자리']",False,False
dataset2,1784,남한산성의 봄26,"['도시', '서울', '궁전', '산성', '소나무', '봄', '노송', '남한산성', '성곽', '궁궐', '벗꽃', '남한산성의봄', '대궐']",False,False
dataset2,1785,1월 새해 눈 계곡 흐르는 물,"['자연', '겨울', '눈', '등산', '새해', '1월', 'snow', 'nature', 'winter', 'hiking', '하이킹', 'January']",False,False
dataset2,1786,눈 쌓인 산 정상에 멈춰있는 곤돌라,"['나무', '자연', '겨울', '눈', '등산', '안개', '12월', '바람', '곤돌라', '추운', 'snow', '눈꽃', 'nature', '상고대', 'winter', 'hiking', 'december', '눈꽃등산', 'tree', '탐방', 'mist', '눈엎인', 'cold', 'wind', '눈꽃산행', 'hoarfrost', '칼바람']",False,False
dataset2,1787,하천 모래알 바닥,"['시골', '자연', '물', '사물', '계절', '낮', '돌', '모래', '강', '계곡', '호수', '수중', '자갈', '땅']",False,False
dataset2,1788,1월 새해 파란 하늘 상고대,"['자연', '겨울', '눈', '등산', '하늘', '안개', '새해', '1월', 'snow', '눈꽃', 'nature', '파란하늘', '상고대', 'winter', 'hiking', 'sky', '하이킹', 'January']",False,False
dataset2,1789,벼잎먹는 메뚜기 줌 2,"['시골', '한국', '쌀', '여름', '초록', '농사', '먹이', '밥', '곤충', '농업', '절지동물', '메뚜기', '곡식', '작물', '벼']",False,False
dataset2,1790,봄비 오는날의 풍경58,"['꽃', '공원', '비', '소나무', '봄', '노송', '녹음', '철쭉', '봄비', '신록', '철쭉꽃', '푸르름', '봄비오는풍경', '연산홍']",False,False
dataset2,1791,6.25 북한군을 찾는 폭격기,"['한국', '서울', '전쟁', '대한민국', '병사', '군인', '군대', '북한', '남한', '유엔군', '육이오', '1950년', '국군', '군수품', '옛날영상', '625', '한국전쟁', '한국군', '공산군', '미군', '흑백영상', '무기', '공습', '측량']",False,False
dataset2,1792,1월 새해 겨울 등산 눈꽃 파란하늘,"['자연', '겨울', '눈', '등산', '하늘', '새해', '1월', '등산로', 'snow', '눈꽃', 'nature', '파란하늘', '상고대', 'winter', 'hiking', 'sky', '탐방', '하이킹', 'January']",False,False
dataset2,1793,독도 물골가는길 줌인,"['한국', '풍경', '자연', '물', '바다', '섬', '바위', '파도', '동해', '바람', '전경', '암초', '관광', '독도', '경상북도', '울릉', '영토', '물골', '식수']",False,False
dataset2,1794,수원농업박물관58,"['꽃', '귤', '비', '난', '원예', '봄', '채소', '폭포', '농업박물관', '낑깡', '선인장', '매운고추', '귤나무', '양란', '상추', '비내리는장면']",False,False
dataset2,1795,일출을 보기 위해 데크로 모여드는 등산객,"['일출', '겨울', '등산', '새벽', '안개', '새해', '1월', '등산객', '랜턴', 'winter', 'hiking', 'mist', '산정산', '새해등산', 'climber', 'January', 'newyear', 'daybreak', 'dawn', 'headlantern', 'lantern', '헤드랜턴']",False,False
dataset2,1796,구걸하는 고아,"['한국', '서울', '기차', '일본', '흑백', '전쟁', '대한민국', '광복절', '815', '역사', '독립', '서울역', '가난', '파리', '광복', '식민지', '고아', '굶은', '거지', '구걸', '동냥']",False,False
dataset2,1797,눈 위에 난 야생돌물 발자국,"['자연', '겨울', '눈', '12월', '추운', 'snow', '발자국', 'nature', 'winter', 'december', '눈엎인', 'cold', 'footprint', '야생동물발자국', '동물발자국']",False,False
dataset2,1798,1월 겨울 한파 얼어붙은 계곡과 눈,"['나무', '자연', '겨울', '눈', '등산', '새해', '계곡', '1월', 'snow', 'nature', 'winter', 'hiking', '하이킹', 'January']",False,False
dataset2,1799,남한산성의 봄35,"['도시', '서울', '궁전', '산성', '소나무', '봄', '노송', '남한산성', '성곽', '궁궐', '벗꽃', '남한산성의봄', '대궐']",False,False
dataset2,1800,일출을 보기 이해 추위를 뚫고 온 사람들,"['일출', '겨울', '등산', '새벽', '안개', '새해', '긴급', '1월', '2023년', 'winter', 'hiking', '산정산', '새해등산', 'January', 'newyear', 'daybreak', 'dawn', '새벽등산']",False,False
dataset2,1801,부용동전경,"['전통', '문화', '시골', '나무', '한옥', '여행', '여름', '산', '드론', '항공촬영', '전라남도', '윤선도', '완도', '보길도', '부용동', '곡수당']",False,False
dataset2,1802,덕유산겨울풍경72,"['겨울', '눈', '등산', '눈꽃', '겨울등산', '상고대', '눈보라', '영하', '덕유산', '스키장', '향적봉', '설천봉', '무주', '스키슬로프', '인공강설', '인공눈', '눈만들기', '곤도라']",False,False
dataset2,1803,인왕산2,"['일몰', '일출', '도시', '밤하늘', '서울', '구름', '빌딩', '산', '야경', '타임랩스', '인왕산', '서울야경', '흘러가는', 'Timelaspe', '스타', '해넘이']",False,False
dataset2,1804,드론poi,"['겨울', '등산', '드론', '대둔산', '폭설', '암벽', '눈꽃', '상고대', '삼선교', '금강다리', '얼음꽃', '대둔산셜경', '설화']",False,False
dataset2,1805,20230324_미세먼지 있는 날 도시의 풍경 (22),"['도로', '풍경', '자연', '도시', '흐림', '황사', '봄', '벚꽃', '인도', '미세먼지', '3월', '나무들']",False,False
dataset2,1806,나뭇가지위에 올려진 눈모형,"['겨울', '등산', '새해', '눈사람', '1월', 'snowman', 'winter', 'hiking', 'January', 'newyear', '아침등산', '눈모형']",False,False
dataset2,1807,할로윈_유령_할로윈데이_귀신_가을_10월_데이,"['효과', '그린스크린', '캐릭터', '스티커', '슬픔', '무서움', '공포', '크로마키', '으스스', '유령', '할로윈', '귀신', '영혼', '죽음', '울부짖음']",True,True
dataset2,1808,수원화성 44,"['누각', '깃발', '성곽길', '성곽', '성', '화성', '갈대꽃', '수원화성', '서북각루', '서북공심돈', '화서문', '팔달산', '서장대', '혜경궁홍씨', '수원성', '정조', '서노대', '서포루', '서남암문', '서남각루']",False,False
dataset2,1809,남한산성의 봄52,"['도시', '서울', '궁전', '산성', '소나무', '봄', '노송', '남한산성', '성곽', '궁궐', '진달래', '벗꽃', '남한산성의봄', '대궐']",False,False
dataset2,1810,마당놀이2,"['한복', '북', '장구', '부채춤', '신명나는놀이', '얼씨구', '설명절', '나팔', '꽹과리', '절씨구', '국악', '마당놀이', '민속놀이']",False,False
dataset2,1811,백그라운드_배경_다이어리_2_그린스크린,"['꽃', '감성', '그린스크린', '트랜지션', '유튜브', '인트로', '아웃트로', '종이', '다이어리', '재질', '배경', '브이로그', '오프닝', '프레임', '프리뷰', '소스', '백그라운드', '다꾸', '꾸미기', '하이라이트', '크로마키', '질감', '도화지']",True,True
dataset2,1812,1월 겨울 새해 상고대 파란하늘,"['자연', '겨울', '눈', '등산', '하늘', '새해', '1월', '등산로', 'snow', '눈꽃', 'nature', '파란하늘', '상고대', 'winter', 'hiking', 'sky', '탐방', '하이킹', 'January']",False,False
dataset2,1813,1월 상고대와 눈꽃산행 탐방로,"['자연', '겨울', '눈', '등산', '하늘', '새해', '1월', '등산로', 'snow', '눈꽃', 'nature', '파란하늘', '상고대', 'winter', 'hiking', 'sky', '탐방', '하이킹', 'January']",False,False
dataset2,1814,90년대 강 낚시 풍경 6mm,"['레트로', '90년', '풍경', '테이프', '낚시', '산', '강', '어부', '하천', '물고기', '자갈', '민물', '6mm', '2000년', '보트', '트럭']",False,False
dataset2,1815,6마리 물총새 새끼들 6mm (3),"['한국', '레트로', '90년', '테이프', '새끼', '새', '둥지', '생태', '6mm', '2000년', '탐조', '물총새', '철새', '파랑새', '코발트']",False,False
dataset2,1816,오르골의 추억,"['영상', '겨울', '크리스마스', '산타', '루돌프', '12월', '코로나19', '성탄절', '순록', '광장', '퍼레이드', '예수']",True,False
dataset2,1817,호수위 오리배 6mm,"['나무', '레트로', '90년', '자연', '테이프', '숲', '유원지', '여행', '녹색', '휴가', '휴식', '강', '호수', '하천', '오리배', '피크닉', '6mm', '2000년']",False,False
dataset2,1818,1월 설날 시골 논두렁에 세워져있는 트랙터,"['시골', '1월', '논', 'winter', 'landscape', 'korealandscape', '설날', 'January', 'Seollal', ""KoreanNewYear'sDay"", 'rulral', 'country', '시골풍경', 'ricepaddy', '트랙터', '논두렁', 'paddy겨울']",False,False
dataset2,1819,추운 겨울에 얼어붙은 수련 잎들 Long ver.,"['겨울', '얼음', '12월', '추위', '한파', '살얼음', '겨울날씨', 'December', 'Winter', '얼다', 'Ice', '수련', '수련잎', 'Lake']",False,False
dataset2,1820,봄비 오는날의 풍경60,"['꽃', '공원', '비', '소나무', '봄', '노송', '녹음', '철쭉', '봄비', '신록', '철쭉꽃', '푸르름', '봄비오는풍경']",False,False
dataset2,1821,덕유산겨울풍경50,"['겨울', '눈', '등산', '눈꽃', '겨울등산', '상고대', '눈보라', '영하', '덕유산', '향적봉', '설천봉', '무주']",False,False
dataset2,1822,나무통 에서 나오는 샘물 (2),"['전통', '나무', '한국', '자연', '물', '사물', '그릇', '돌', '샘물', '정원', '식수', '돌그릇', '우물']",False,False
dataset2,1823,대청호의 봄41,"['먹방', '봄', '캠핑', '캠핑장', '벗꽃', '떡국', '봄나들이', '대청호', '대청호수', '벗꽃드라이브', '그리들', '그리들떡국']",False,False
dataset2,1824,수원화성41,"['관광지', '깃발', '성곽', '관광', '고궁', '화성', '수원', '수원화성', '연무대', '방화수류정', '동장대', '서북공심돈', '화서문']",False,False
dataset2,1825,forest_1908,"['흙', '나무', '꽃', '태양', '잎', '하늘', '숲', '밝은', '날씨', '공기', '로우앵글', '햇살', '소나무', '나뭇잎', '산책로', '산책', '흙길', '맑은', '피톤치드', '화창한날씨', '로우', '화창한', '맑은공기', 'LowAngle']",False,False
dataset2,1826,수원화성의 겨울79,"['깃발', '성곽길', '성곽', '성', '화성', '수원', '수원화성', '창룡문', '연무대', '방화수류정', '동북공심돈', '서북각루', '서북공심돈', '화서문', '장안문', '수원성', '정조']",False,False
dataset2,1827,돌바닥에 쉬고 있는 여울마자,"['시골', '물', '동물', '계절', '낮', '돌', '연못', '강', '생선', '계곡', '호수', '어류', '수중', '물고기', '자갈', '땅', '여울마자']",False,False
dataset2,1828,205ND850_야생화단지_올림픽공원_핑크뮬리,"['나무', '꽃', '풍경', '자연', '축제', '하늘', '장소', '여행', '공원', '구름', '가을', '휴식', '하이퍼랩스', '타임랩스', '핑크뮬리', '향기']",False,False
dataset2,1829,해피할로윈_할로윈_할로윈데이_파티_해피_할로윈_글리치_텍스트,"['그린스크린', '타이포', '텍스트', '이벤트', '소스', '영어', '글씨', '파티', '크로마키', '테마', '할로윈', '글리치', '알파벳', '글자', '영문']",True,True
dataset2,1830,1월 새해 눈 쌓인 담장 너머로 보이는 한국의 절,"['절', '겨울', '사찰', '등산', '새해', '1월', 'winter', 'hiking', 'temple', 'January', 'newyear', '아침등산', 'kroeatemple']",False,False
dataset2,1831,봄비 오는날의 풍경79,"['꽃', '공원', '비', '소나무', '봄', '노송', '녹음', '철쭉', '봄비', '신록', '철쭉꽃', '푸르름', '봄비오는풍경', '연산홍']",False,False
dataset2,1832,설원 위 풍력발전기,"['등산', '드론', '캠핑', '풍력발전기', '풍차', '야영', '폭설', '바람개비', '텐트', '설국', '겨울등산', '백패커', '겨울야영', '비박', '선자령', '영하20도', '백패킹', '텐트촌']",False,False
dataset2,1833,맑은 강에서 헤엄치는 버들치 (10),"['시골', '물', '동물', '계절', '낮', '돌', '연못', '강', '생선', '계곡', '호수', '어류', '수중', '물고기', '자갈', '땅', '버들치']",False,False
dataset2,1834,독도의 탕건봉,"['한국', '바다', '섬', '바위', '파도', '동해', '암초', '국기', '경비', '국가', '독도', '경상북도', '울릉', '영토', '국방', '군대', '탕건봉']",False,False
dataset2,1835,봄비 오는날의 풍경59,"['꽃', '공원', '비', '소나무', '봄', '노송', '녹음', '철쭉', '봄비', '신록', '철쭉꽃', '푸르름', '봄비오는풍경']",False,False
dataset2,1836,눈꽃나무 너머로 보이는 산능성,"['나무', '자연', '겨울', '눈', '등산', '하늘', '구름', '12월', '산', '추운', 'snow', '눈꽃', 'nature', '상고대', 'mountain', 'winter', 'koreamountain', 'cloud', 'hiking', 'koreatravel', 'sky', 'december', '눈꽃등산', 'tree', '탐방', '눈엎인', 'cold', '산정상', '눈꽃산행', 'hoarfrost', '산능선']",False,False
dataset2,1837,새해 첫날 정상 기념사진을 찍기 위해 줄서 있는 등산객,"['일출', '겨울', '등산', '새벽', '안개', '새해', '1월', '기다림', '등산객', '랜턴', 'winter', 'hiking', 'mist', '산정산', '새해등산', 'climber', 'January', 'newyear', 'daybreak', 'dawn', 'headlantern', 'lantern', '헤드랜턴', 'souvenirphotograph', 'wating', '기념사진']",False,False
dataset2,1838,수원화성의 겨울10,"['오리', '깃발', '성곽길', '성곽', '성', '화성', '수원', '수원화성', '창룡문', '연무대', '동북공심돈', '서북각루', '서북공심돈', '화서문', '장안문', '수원성', '정조', '겨울오리']",False,False
dataset2,1839,1월 새해 겨울 눈 얼음 발자국,"['자연', '겨울', '눈', '등산', '얼음', '새해', '계곡', '1월', 'snow', 'nature', 'winter', 'hiking', '하이킹', 'January']",False,False
dataset2,1840,수원농업박물관12,"['꽃', '귤', '난', '원예', '채소', '농업박물관', '낑깡', '선인장', '매운고추', '봅', '귤나무', '양란', '상추']",False,False
dataset2,1841,덕유산겨울풍경55,"['겨울', '눈', '등산', '눈꽃', '겨울등산', '상고대', '눈보라', '영하', '덕유산', '향적봉', '설천봉', '무주']",False,False
dataset2,1842,1월 겨울 새벽 동틀녁 붉게 물든 하늘,"['일출', '하늘', '새벽', '구름', '해', '햇빛', '새해', '아침', '도심', '1월', 'winter', 'cloud', 'sky', 'sun', 'city', 'January', 'newyear', 'sunrise', 'morning', '새벽하늘', 'peaceful.겨울', 'building.평화']",False,False
dataset2,1843,덕유산겨울풍경38,"['겨울', '눈', '등산', '케이블카', '운해', '눈꽃', '겨울등산', '상고대', '눈보라', '영하', '덕유산', '향적봉', '관광곤도라', '설천봉', '무주']",False,False
dataset2,1844,363_M_ND850_들꽃마루_올림픽공원_황화코스모스,"['꽃', '풍경', '자연', '축제', '장소', '여행', '공원', '식물', '노랑', '가을', '휴식', '올림픽공원', '코스모스', '향기']",False,False
dataset2,1845,1월 새해 계곡 눈 얼음 햇빛,"['자연', '겨울', '눈', '등산', '새해', '계곡', '1월', 'snow', 'nature', 'winter', 'hiking', '하이킹', 'January']",False,False
dataset2,1846,3월 봄 진달래,"['풍경', '자연', '여행', '힐링', '봄', '자연풍경', 'spring', 'nature', 'koreatravel', 'korealandscape', 'travel', '봄향기']",False,False
dataset2,1847,봄비 오는날의 풍경66,"['꽃', '공원', '비', '봄', '노송', '녹음', '철쭉', '봄비', '신록', '철쭉꽃', '푸르름', '봄비오는풍경']",False,False
dataset2,1848,포인트_포인트모션_말풍선_그린스크린,"['그린스크린', '말', '말하다', '대화', '말하기', '모션그래픽', '프레임', '만화', '소스', '영상소스', '카툰', '말풍선', '크로마키', '대사', '속마음', '대화창', '토크', '웹툰', '말상자']",True,True
dataset2,1849,수원화성의 겨울21,"['깃발', '성곽길', '성곽', '성', '화성', '수원', '수원화성', '창룡문', '연무대', '방화수류정', '동북공심돈', '서북각루', '서북공심돈', '화서문', '장안문', '수원성', '정조']",False,False
dataset2,1850,헤엄치는 배스 무리,"['시골', '물', '동물', '계절', '낮', '돌', '연못', '강', '생선', '계곡', '호수', '어류', '수중', '물고기', '자갈', '땅', '배스', '외래종']",False,False
dataset2,1851,돌마자암컷 (6),"['시골', '물', '동물', '계절', '낮', '돌', '연못', '강', '생선', '계곡', '호수', '어류', '수중', '물고기', '자갈', '땅', '돌마자']",False,False
dataset2,1852,물총새 새끼 털정리 6mm,"['레트로', '90년', '테이프', '가족', '새끼', '새', '둥지', '조류', '6mm', '2000년', '탐조', '물총새', '철새', '파랑새']",False,False
dataset2,1853,20230330_해질녘 공원 (36),"['나무', '풍경', '자연', '공원', '강', '봄', '해질녘', '다리', '대교', '금강', '3월', '나무들']",False,False
